treated	age	educ	black	married	nodegree	dwincl	re74	re75	re78	hisp	early_ra	sample
	31	12	0	1	0		21875.213	24985.742	25564.67	1		2.0
	31	12	0	1	0		11875.116	25243.549	25564.67	1		2.0
	31	12	0	1	0		16822.266	13037.129	11594.243	1		2.0
	51	8	0	1	1		25862.322	25243.549	23786.965	1		2.0
	21	14	0	1	0		13113.373	22751.42	24287.914	0		2.0
	21	14	0	1	0		15791.69	19015.016	24095.809	0		2.0
	21	14	0	1	0		16781.121	21175.936	19109.96	0		2.0
	21	14	0	1	0		9759.108	13173.193	25564.67	0		2.0
	21	14	0	1	0		2355.0388	3500.0806	8765.874	0		2.0
	21	14	0	1	0		8879.397	14669.903	21554.12	0		2.0
	21	14	0	1	0		4684.607	7812.968	8117.152	0		2.0
	21	14	0	1	0		10918.994	10935.29	8092.031	0		2.0
	21	14	0	1	0		10201.902	25243.549	25564.67	0		2.0
	21	14	0	1	0		14962.921	25243.549	25564.67	0		2.0
	21	14	0	1	0		4774.7334	4966.355	14419.656	0		2.0
	22	18	0	1	0		0.0	1722.2903	6540.418	0		2.0
	30	10	0	1	1		14913.938	0.0	11563.21	0		2.0
	30	12	0	1	0		5803.348	9635.517	20562.564	0		2.0
	30	12	0	1	0		15260.7295	13814.129	25564.67	0		2.0
	30	12	0	1	0		25862.322	25189.838	25564.67	0		2.0
	30	12	0	1	0		0.0	0.0	0.0	0		2.0
	30	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	30	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	30	12	0	1	0		21861.498	22303.838	22434.846	0		2.0
	30	12	0	1	0		11303.01	4456.113	3153.4685	0		2.0
	30	12	0	1	0		20605.61	18613.984	19541.457	0		2.0
	30	12	0	1	0		21401.07	20833.984	25564.67	0		2.0
	30	12	0	1	0		12547.145	25243.549	25564.67	0		2.0
	30	12	0	1	0		23040.979	25128.967	8411.22	0		2.0
	30	12	0	1	0		16109.092	13128.436	13063.103	0		2.0
	53	6	1	1	1		24341.932	15074.517	0.0	0		2.0
	30	10	0	1	1		24451.65	25198.791	21854.098	0		2.0
	30	10	0	1	1		25862.322	25243.549	0.0	0		2.0
	30	10	0	1	1		25862.322	22429.162	22366.87	0		2.0
	30	10	0	1	1		15292.077	11789.274	10685.44	0		2.0
	30	10	0	1	1		23129.145	23959.887	20806.39	0		2.0
	30	10	0	1	1		858.1589	0.0	0.0	0		2.0
	30	10	0	1	1		20909.295	16914.967	21038.393	0		2.0
	19	11	1	0	1		0.0	0.0	7762.4976	0		2.0
	30	17	0	1	0		2027.8412	0.0	0.0	1		2.0
	16	8	0	0	1		0.0	0.0	0.0	0		2.0
	16	8	0	0	1		0.0	961.4032	6301.026	0		2.0
	16	8	0	0	1		0.0	0.0	0.0	0		2.0
	39	10	0	1	1		25862.322	25243.549	25564.67	1		2.0
	29	16	0	1	0		8685.43	21471.338	25564.67	0		2.0
	29	16	0	1	0		14667.071	19618.355	11572.077	0		2.0
	29	16	0	1	0		21598.957	20278.984	24468.197	0		2.0
	29	16	0	1	0		25862.322	25243.549	0.0	0		2.0
	29	16	0	1	0		22335.64	20359.549	25564.67	0		2.0
	29	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	16	0	1	0		4976.5376	19043.662	15154.086	0		2.0
	29	16	0	1	0		0.0	0.0	0.0	0		2.0
	29	16	0	1	0		10121.572	16496.033	7388.633	0		2.0
	29	16	0	1	0		11042.428	20334.484	0.0	0		2.0
	29	16	0	1	0		0.0	0.0	0.0	0		2.0
	29	16	0	1	0		13579.678	21134.758	23416.055	0		2.0
	29	16	0	1	0		17701.975	25243.549	25564.67	0		2.0
	29	16	0	1	0		23240.822	22165.984	25564.67	0		2.0
	29	16	0	1	0		9259.495	20114.273	25564.67	0		2.0
	29	16	0	1	0		8910.745	7621.4033	17639.623	0		2.0
	29	16	0	1	0		23777.662	25243.549	25564.67	0		2.0
	29	16	0	1	0		0.0	0.0	0.0	0		2.0
	29	16	0	1	0		19620.098	9109.161	10184.491	0		2.0
	29	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	16	0	1	0		25862.322	25243.549	8134.885	0		2.0
	29	16	0	1	0		4882.4927	12813.339	23444.133	0		2.0
	29	16	0	1	0		5002.0083	2834.0806	0.0	0		2.0
	29	16	0	1	0		19142.037	19036.5	22885.55	0		2.0
	29	16	0	1	0		23671.861	24416.42	25564.67	0		2.0
	16	8	0	0	1		0.0	0.0	5644.9155	0		2.0
	55	5	0	0	1		13665.886	13622.564	0.0	1		2.0
	21	13	0	1	0		7502.0327	6173.032	25564.67	0		2.0
	21	13	0	1	0		10920.953	17634.678	24954.37	0		2.0
	21	13	0	1	0		3207.3198	17600.662	13943.828	0		2.0
	21	13	0	1	0		12074.961	13354.017	21864.443	0		2.0
	21	13	0	1	0		21886.969	23125.598	25564.67	0		2.0
	49	4	0	0	1		17055.418	17523.678	17060.354	0		2.0
	19	12	1	0	0		2241.4011	6629.5645	24935.158	0		2.0
	30	9	0	1	1		16299.141	18255.92	25564.67	0		2.0
	30	9	0	1	1		25862.322	25243.549	25564.67	0		2.0
	30	9	0	1	1		25862.322	25243.549	25564.67	0		2.0
	30	9	0	1	1		10954.261	10779.532	11684.384	0		2.0
	19	10	1	0	1		1549.78	2610.2903	9540.203	0		2.0
	30	16	0	1	0		20970.033	23719.984	25564.67	1		2.0
	16	7	0	0	1		0.0	975.7258	4728.725	0		2.0
	29	15	0	1	0		13178.028	17215.742	23614.07	0		2.0
	29	15	0	1	0		12931.161	14367.339	14629.493	0		2.0
	29	15	0	1	0		0.0	0.0	0.0	0		2.0
	29	15	0	1	0		21395.193	21394.355	25564.67	0		2.0
	29	15	0	1	0		24851.34	19235.227	25564.67	0		2.0
	29	15	0	1	0		25862.322	25243.549	13110.391	0		2.0
	29	15	0	1	0		5744.5703	4969.9355	4900.141	0		2.0
	29	15	0	1	0		19236.082	23401.307	25564.67	0		2.0
	29	15	0	1	0		6734.0	2182.4033	5563.6406	0		2.0
	21	12	0	1	0		13601.23	7202.468	10746.027	0		2.0
	21	12	0	1	0		11571.43	14673.483	21635.395	0		2.0
	21	12	0	1	0		11301.051	13538.419	21898.43	0		2.0
	21	12	0	1	0		7805.7188	13250.178	11328.252	0		2.0
	21	12	0	1	0		3607.0103	12618.193	16507.684	0		2.0
	21	12	0	1	0		4502.395	5295.7744	4360.771	0		2.0
	21	12	0	1	0		21093.467	24167.564	25564.67	0		2.0
	21	12	0	1	0		9647.43	13674.483	6971.914	0		2.0
	21	12	0	1	0		10979.731	18594.291	25564.67	0		2.0
	21	12	0	1	0		10891.564	13243.017	22078.713	0		2.0
	21	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	21	12	0	1	0		11109.043	13307.468	14164.009	0		2.0
	21	12	0	1	0		21965.34	21956.516	25564.67	0		2.0
	21	12	0	1	0		6624.2812	14524.887	25564.67	0		2.0
	21	12	0	1	0		5407.576	119.951614	0.0	0		2.0
	21	12	0	1	0		5195.9756	1496.7097	11014.974	0		2.0
	21	12	0	1	0		18407.312	22823.033	25564.67	0		2.0
	21	12	0	1	0		9529.874	17421.629	17811.04	0		2.0
	21	12	0	1	0		11054.184	4031.8064	16713.088	0		2.0
	21	12	0	1	0		12846.912	13456.064	19631.598	0		2.0
	21	12	0	1	0		13283.829	15135.387	17519.926	0		2.0
	21	12	0	1	0		7415.8247	8060.032	9207.714	0		2.0
	21	12	0	1	0		10284.191	6738.7744	7067.9663	0		2.0
	21	12	0	1	0		14112.599	15873.0	19483.824	0		2.0
	21	12	0	1	0		14343.792	13432.79	2529.868	0		2.0
	21	12	0	1	0		12901.771	0.0	24636.658	0		2.0
	21	12	0	1	0		7278.6763	7616.032	14527.53	0		2.0
	21	12	0	1	0		6653.67	8704.549	9407.207	0		2.0
	21	12	0	1	0		176.33401	6285.8228	0.0	0		2.0
	21	12	0	1	0		899.30347	2110.7903	0.0	0		2.0
	21	12	0	1	0		21453.97	22925.08	21990.049	0		2.0
	21	12	0	1	0		13060.473	8493.29	14320.648	0		2.0
	21	12	0	1	0		1105.0265	0.0	2361.407	0		2.0
	21	12	0	1	0		7603.9146	8953.403	11885.3545	0		2.0
	21	12	0	1	0		18007.621	17990.951	9877.124	0		2.0
	21	12	0	1	0		25862.322	24967.838	25564.67	0		2.0
	21	12	0	1	0		12300.277	10190.517	15003.358	0		2.0
	21	12	0	1	0		17351.268	13493.661	16695.355	0		2.0
	21	12	0	1	0		19708.266	24971.42	8009.278	0		2.0
	21	12	0	1	0		6032.5825	0.0	0.0	0		2.0
	21	12	0	1	0		8916.623	9477.968	7489.118	0		2.0
	21	12	0	1	0		0.0	0.0	7591.0815	0		2.0
	21	12	0	1	0		11649.801	13031.758	18545.469	0		2.0
	21	12	0	1	0		11165.861	13606.451	20318.74	0		2.0
	22	16	0	1	0		11048.306	7659.0	21700.414	0		2.0
	22	16	0	1	0		4192.831	2082.1453	0.0	0		2.0
	22	16	0	1	0		576.0244	3084.7258	22380.17	0		2.0
	22	16	0	1	0		3123.0713	14209.79	25564.67	0		2.0
	22	16	0	1	0		5084.2974	16358.178	8281.18	0		2.0
	22	16	0	1	0		577.9837	1312.3064	0.0	0		2.0
	22	16	0	1	0		1728.0734	5702.1772	15310.725	0		2.0
	22	16	0	1	0		0.0	0.0	0.0	0		2.0
	22	16	0	1	0		5638.77	8794.064	25564.67	0		2.0
	22	16	0	1	0		1759.4216	4568.9033	0.0	0		2.0
	22	16	0	1	0		4190.8716	9936.29	23458.91	0		2.0
	31	8	0	1	1		18771.734	20944.984	25564.67	1		2.0
	28	18	0	1	0		15523.2705	17147.709	20920.176	0		2.0
	28	18	0	1	0		135.1894	0.0	0.0	0		2.0
	28	18	0	1	0		3458.106	9211.21	0.0	0		2.0
	28	18	0	1	0		0.0	3550.2097	16438.23	0		2.0
	28	18	0	1	0		17388.492	16266.871	25564.67	0		2.0
	28	18	0	1	0		18826.594	20125.016	25564.67	0		2.0
	28	18	0	1	0		11685.067	18889.693	106.39632	0		2.0
	28	18	0	1	0		20766.27	21653.951	25564.67	0		2.0
	28	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	30	8	0	1	1		16726.26	25243.549	25564.67	0		2.0
	30	8	0	1	1		18691.406	15543.581	22984.559	0		2.0
	30	8	0	1	1		17543.275	14977.839	25564.67	0		2.0
	30	8	0	1	1		0.0	0.0	0.0	0		2.0
	29	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	14	0	1	0		25862.322	23637.629	15811.675	0		2.0
	30	15	0	1	0		18172.2	21285.145	24051.479	1		2.0
	29	14	0	1	0		17525.64	19126.016	17933.69	0		2.0
	29	14	0	1	0		21571.527	4923.387	25564.67	0		2.0
	29	14	0	1	0		25509.654	24599.033	25564.67	0		2.0
	29	14	0	1	0		0.0	0.0	12944.885	0		2.0
	29	14	0	1	0		24281.193	23082.629	25564.67	0		2.0
	29	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	14	0	1	0		0.0	0.0	12361.183	0		2.0
	29	14	0	1	0		16959.414	19534.209	23782.531	0		2.0
	29	14	0	1	0		19051.91	19636.258	25564.67	0		2.0
	29	14	0	1	0		17241.549	24240.967	25564.67	0		2.0
	29	14	0	1	0		19104.81	19596.871	25564.67	0		2.0
	29	14	0	1	0		12092.595	14711.081	16336.268	0		2.0
	29	14	0	1	0		0.0	0.0	0.0	0		2.0
	22	15	0	1	0		0.0	0.0	25564.67	0		2.0
	22	15	0	1	0		4204.5864	4941.2905	16249.081	0		2.0
	22	15	0	1	0		2123.8452	862.9355	24175.607	0		2.0
	22	15	0	1	0		2063.108	0.0	0.0	0		2.0
	22	15	0	1	0		25862.322	24484.451	14653.137	0		2.0
	22	15	0	1	0		7280.6353	9291.774	22391.99	0		2.0
	22	15	0	1	0		10799.479	13780.113	7162.5405	0		2.0
	22	15	0	1	0		5391.9023	11364.968	19528.156	0		2.0
	28	17	0	1	0		0.0	0.0	0.0	0		2.0
	28	17	0	1	0		21073.873	17530.838	20017.283	0		2.0
	28	17	0	1	0		25862.322	25243.549	25564.67	0		2.0
	28	17	0	1	0		21741.984	24706.451	25564.67	0		2.0
	28	17	0	1	0		17339.512	15344.8545	20447.303	0		2.0
	23	18	0	1	0		3430.6763	5213.4194	23822.43	0		2.0
	21	9	0	1	1		9175.246	9506.613	8415.653	0		2.0
	21	9	0	1	1		17500.172	14609.032	9045.164	0		2.0
	42	16	1	1	0		0.0	0.0	0.0	0		2.0
	30	7	0	1	1		25711.459	18295.307	25564.67	0		2.0
	30	7	0	1	1		5186.179	1226.371	11214.467	0		2.0
	53	3	1	1	1		21732.188	20194.838	25048.943	0		2.0
	29	13	0	1	0		2780.1997	0.0	14339.858	0		2.0
	29	13	0	1	0		17962.559	11590.549	2639.2197	0		2.0
	30	14	0	1	0		25862.322	25243.549	25269.125	1		2.0
	30	14	0	1	0		24269.438	21951.145	25564.67	1		2.0
	39	7	0	1	1		17000.559	16675.064	19686.273	1		2.0
	29	13	0	1	0		15299.914	7472.8066	16243.171	0		2.0
	29	13	0	1	0		22964.566	25243.549	25564.67	0		2.0
	29	13	0	1	0		20791.74	22789.016	15176.252	0		2.0
	29	13	0	1	0		6348.0244	18082.258	5915.3394	0		2.0
	29	13	0	1	0		22919.504	22305.629	19120.305	0		2.0
	29	13	0	1	0		19876.762	6162.2905	0.0	0		2.0
	29	13	0	1	0		203.76375	0.0	3027.8618	0		2.0
	28	16	0	1	0		23605.246	24699.291	25564.67	0		2.0
	28	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	11	0	1	1		2829.1812	0.0	9785.506	0		2.0
	29	11	0	1	1		25862.322	25243.549	25564.67	0		2.0
	29	11	0	1	1		0.0	811.0161	0.0	0		2.0
	29	11	0	1	1		4668.9326	0.0	843.78186	0		2.0
	29	11	0	1	1		2766.4846	8196.097	13101.523	0		2.0
	22	14	0	1	0		14678.827	16923.92	18329.72	0		2.0
	22	14	0	1	0		3174.0122	8656.21	16933.27	0		2.0
	22	14	0	1	0		0.0	20887.693	0.0	0		2.0
	22	14	0	1	0		10721.108	12091.839	19294.676	0		2.0
	22	14	0	1	0		14582.823	14410.307	19142.47	0		2.0
	22	14	0	1	0		22396.379	17106.533	17420.918	0		2.0
	22	14	0	1	0		7866.456	13112.322	14998.925	0		2.0
	22	14	0	1	0		23689.494	22744.258	25564.67	0		2.0
	22	14	0	1	0		1028.6151	13771.161	25564.67	0		2.0
	22	14	0	1	0		12568.696	15892.693	12025.739	0		2.0
	22	14	0	1	0		6326.4727	10790.274	15786.553	0		2.0
	22	14	0	1	0		14810.098	14351.226	20315.785	0		2.0
	22	14	0	1	0		21843.865	8285.613	25564.67	0		2.0
	28	16	0	1	0		5092.1343	23875.742	25564.67	0		2.0
	28	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	28	16	0	1	0		19375.19	21571.598	25564.67	0		2.0
	28	16	0	1	0		4880.5337	18844.936	23033.324	0		2.0
	28	16	0	1	0		18810.92	19747.258	25564.67	0		2.0
	28	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	28	16	0	1	0		15478.208	17321.371	17488.895	0		2.0
	28	16	0	1	0		19198.855	6480.968	23175.186	0		2.0
	28	16	0	1	0		1202.9899	7139.8066	16547.582	0		2.0
	28	16	0	1	0		21651.857	21061.355	22940.227	0		2.0
	28	16	0	1	0		25862.322	25243.549	17212.559	0		2.0
	28	16	0	1	0		20394.008	22379.033	25564.67	0		2.0
	28	16	0	1	0		18260.367	1915.6451	22390.514	0		2.0
	28	16	0	1	0		22835.254	24101.322	24237.672	0		2.0
	28	16	0	1	0		13428.814	14571.436	18087.373	0		2.0
	28	16	0	1	0		17986.068	17339.273	17948.467	0		2.0
	28	16	0	1	0		19526.053	21220.693	20274.408	0		2.0
	28	16	0	1	0		22390.502	19140.338	19316.842	0		2.0
	28	16	0	1	0		564.26886	0.0	0.0	0		2.0
	28	16	0	1	0		17778.387	18309.629	24862.75	0		2.0
	28	16	0	1	0		2306.0571	9572.8545	24382.488	0		2.0
	28	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	28	16	0	1	0		0.0	0.0	0.0	0		2.0
	28	16	0	1	0		0.0	1312.3064	0.0	0		2.0
	28	16	0	1	0		23679.7	23630.467	25564.67	0		2.0
	28	16	0	1	0		17907.7	18153.871	21942.762	0		2.0
	28	16	0	1	0		11792.827	18316.791	22225.008	0		2.0
	28	16	0	1	0		20113.832	19086.629	22983.082	0		2.0
	23	17	0	1	0		0.0	0.0	0.0	0		2.0
	23	17	0	1	0		5213.609	9476.178	19915.32	0		2.0
	23	17	0	1	0		5495.743	14621.564	15418.599	0		2.0
	45	12	0	0	0		0.0	82.354836	0.0	0		2.0
	16	10	0	0	1		0.0	712.5484	6233.051	1		2.0
	16	10	0	0	1		691.62115	3774.0	7223.1274	1		2.0
	29	12	0	1	0		24596.635	22232.227	25564.67	0		2.0
	29	12	0	1	0		0.0	0.0	0.0	0		2.0
	29	12	0	1	0		15303.833	6932.129	24290.87	0		2.0
	29	12	0	1	0		18730.59	17521.887	18289.822	0		2.0
	29	12	0	1	0		25862.322	22574.178	25564.67	0		2.0
	29	12	0	1	0		15926.88	4389.871	10754.894	0		2.0
	27	18	0	1	0		20736.879	23218.693	25564.67	0		2.0
	27	18	0	1	0		0.0	0.0	0.0	0		2.0
	27	18	0	1	0		0.0	0.0	16767.764	0		2.0
	27	18	0	1	0		20235.307	25243.549	25564.67	0		2.0
	27	18	0	1	0		9729.719	10536.049	25564.67	0		2.0
	27	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	27	18	0	1	0		7466.7656	7508.613	22301.85	0		2.0
	27	18	0	1	0		1861.3035	20409.678	25564.67	0		2.0
	27	18	0	1	0		12151.373	1015.1129	25564.67	0		2.0
	30	13	0	1	0		25294.135	24740.467	25564.67	1		2.0
	29	12	0	1	0		21475.523	21958.307	16132.341	0		2.0
	29	12	0	1	0		20907.336	21936.822	21907.297	0		2.0
	29	12	0	1	0		25166.781	25243.549	25564.67	0		2.0
	29	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	12	0	1	0		4155.605	6212.4194	5563.6406	0		2.0
	29	12	0	1	0		19757.246	14875.79	25564.67	0		2.0
	29	12	0	1	0		24870.934	21559.064	25564.67	0		2.0
	29	12	0	1	0		17989.988	15992.951	18773.04	0		2.0
	29	12	0	1	0		1712.3992	3713.1292	864.47003	0		2.0
	29	12	0	1	0		17899.861	18368.709	25341.533	0		2.0
	29	12	0	1	0		22355.234	24976.791	25564.67	0		2.0
	29	12	0	1	0		19586.791	21195.629	25564.67	0		2.0
	29	12	0	1	0		18466.09	20577.967	22598.873	0		2.0
	29	12	0	1	0		15464.493	17473.549	20352.729	0		2.0
	29	12	0	1	0		17008.395	17047.451	22047.68	0		2.0
	29	12	0	1	0		19312.492	19691.758	25564.67	0		2.0
	29	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	12	0	1	0		21910.48	24122.807	0.0	0		2.0
	29	12	0	1	0		0.0	669.5806	4583.9077	0		2.0
	29	12	0	1	0		13223.092	12251.178	14647.226	0		2.0
	29	12	0	1	0		18613.035	18098.371	19044.94	0		2.0
	29	12	0	1	0		14330.077	14313.629	13308.405	0		2.0
	29	12	0	1	0		17288.57	16039.5	16484.04	0		2.0
	29	12	0	1	0		15245.055	16913.178	19956.697	0		2.0
	29	12	0	1	0		2566.6394	2805.4355	0.0	0		2.0
	29	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	12	0	1	0		2670.4807	4021.0645	20711.816	0		2.0
	29	12	0	1	0		6185.4053	1758.0968	11156.836	0		2.0
	29	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	29	12	0	1	0		18767.816	18024.967	19052.328	0		2.0
	29	10	0	1	1		20439.07	19838.564	5454.2886	0		2.0
	29	10	0	1	1		20701.613	20318.371	25564.67	0		2.0
	29	10	0	1	1		10866.094	9796.6455	20057.184	0		2.0
	29	10	0	1	1		8473.829	16241.807	2476.6697	0		2.0
	29	10	0	1	1		11230.518	7068.1934	14147.754	0		2.0
	16	9	0	0	1		0.0	0.0	4974.028	1		2.0
	24	18	0	1	0		0.0	71.6129	453.66205	0		2.0
	22	13	0	1	0		21193.389	12149.129	23008.203	0		2.0
	22	13	0	1	0		17259.182	17600.662	10044.107	0		2.0
	22	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	22	13	0	1	0		25862.322	25243.549	2809.1582	0		2.0
	22	13	0	1	0		11976.998	14874.0	3400.2488	0		2.0
	22	13	0	1	0		13842.22	14836.403	16243.171	0		2.0
	22	13	0	1	0		16871.246	17348.227	14982.67	0		2.0
	22	13	0	1	0		7037.6865	9393.822	8334.378	0		2.0
	22	13	0	1	0		9494.606	12782.903	12166.123	0		2.0
	22	13	0	1	0		17061.295	13688.807	25136.129	0		2.0
	22	13	0	1	0		21867.377	17836.984	25564.67	0		2.0
	22	13	0	1	0		7862.5376	7979.468	14186.175	0		2.0
	22	13	0	1	0		0.0	161.12903	0.0	0		2.0
	28	15	0	1	0		15979.78	0.0	7520.1504	0		2.0
	28	15	0	1	0		15584.008	13964.517	446.27344	0		2.0
	28	15	0	1	0		8309.251	14360.178	10286.455	0		2.0
	28	15	0	1	0		10873.931	11637.097	12735.048	0		2.0
	28	15	0	1	0		0.0	0.0	1411.2289	0		2.0
	28	15	0	1	0		7388.395	3680.9033	3936.6636	0		2.0
	28	15	0	1	0		2842.8962	2866.3064	9476.66	0		2.0
	23	16	0	1	0		3089.7637	9535.258	19671.496	0		2.0
	23	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	23	16	0	1	0		5527.092	16678.645	8050.6543	0		2.0
	23	16	0	1	0		9476.974	18198.629	0.0	0		2.0
	23	16	0	1	0		2145.3972	3718.5	8875.226	0		2.0
	23	16	0	1	0		25862.322	25243.549	15471.797	0		2.0
	23	16	0	1	0		19051.91	18825.242	21743.27	0		2.0
	23	16	0	1	0		2065.0671	4137.4355	9150.083	0		2.0
	23	16	0	1	0		2846.8147	0.0	8281.18	0		2.0
	23	16	0	1	0		5760.2446	9094.839	25564.67	0		2.0
	23	16	0	1	0		2325.6497	50.129032	0.0	0		2.0
	23	16	0	1	0		17782.305	19568.227	0.0	0		2.0
	23	16	0	1	0		6927.9673	14809.549	2751.5269	0		2.0
	23	16	0	1	0		1882.8553	0.0	25564.67	0		2.0
	23	16	0	1	0		0.0	0.0	0.0	0		2.0
	23	16	0	1	0		195.92668	12716.661	20388.193	0		2.0
	23	16	0	1	0		5556.4805	3990.6292	0.0	0		2.0
	23	16	0	1	0		5601.544	17498.613	0.0	0		2.0
	23	16	0	1	0		17733.324	19758.0	25564.67	0		2.0
	23	16	0	1	0		7427.5806	16870.209	20049.795	0		2.0
	23	16	0	1	0		3558.0286	10059.822	23736.723	0		2.0
	23	16	0	1	0		1177.5194	6285.8228	9102.796	0		2.0
	16	9	0	0	1		0.0	4031.8064	7314.7466	1		2.0
	16	9	0	0	1		0.0	0.0	5217.8525	1		2.0
	22	11	0	1	1		10738.741	9760.839	914.71277	0		2.0
	22	11	0	1	1		16973.129	585.4355	13736.946	0		2.0
	22	11	0	1	1		8121.161	1967.5646	10768.193	0		2.0
	20	14	1	0	0		4872.697	4144.5967	15579.671	0		2.0
	27	17	0	1	0		2498.0652	0.0	19210.445	0		2.0
	27	17	0	1	0		858.1589	886.20966	502.42703	0		2.0
	27	17	0	1	0		22594.266	11026.597	13286.239	0		2.0
	27	17	0	1	0		20425.355	20248.549	25564.67	0		2.0
	27	17	0	1	0		0.0	361.64517	10273.155	0		2.0
	30	12	0	1	0		12839.075	13986.0	9416.074	1		2.0
	39	5	0	1	1		14018.554	17967.678	15196.94	1		2.0
	26	18	0	1	0		9520.077	2164.5	6320.2363	0		2.0
	26	18	0	1	0		24557.45	25243.549	25564.67	0		2.0
	26	18	0	1	0		8477.747	19319.371	25037.121	0		2.0
	26	18	0	1	0		22557.04	25243.549	25564.67	0		2.0
	26	18	0	1	0		16308.937	17205.0	25019.389	0		2.0
	26	18	0	1	0		11830.053	22987.742	17543.57	0		2.0
	26	18	0	1	0		18842.27	18852.098	25564.67	0		2.0
	26	18	0	1	0		4181.075	25243.549	25564.67	0		2.0
	26	18	0	1	0		0.0	16112.903	25564.67	0		2.0
	26	18	0	1	0		20971.992	21883.113	25564.67	0		2.0
	26	18	0	1	0		0.0	8414.517	22867.818	0		2.0
	26	18	0	1	0		1073.6782	1989.0483	21880.697	0		2.0
	26	18	0	1	0		6955.397	290.03226	0.0	0		2.0
	26	18	0	1	0		13548.33	19668.484	25564.67	0		2.0
	26	18	0	1	0		5832.7373	18653.371	1691.997	0		2.0
	22	12	0	1	0		9710.126	17894.273	23775.143	0		2.0
	29	9	0	1	1		2934.9817	4570.6934	3901.1982	0		2.0
	29	9	0	1	1		25862.322	25243.549	24577.549	0		2.0
	29	9	0	1	1		11207.006	2875.258	13388.203	0		2.0
	29	9	0	1	1		6126.6274	8743.936	12835.533	0		2.0
	25	18	0	1	0		538.7984	7324.2095	18212.98	0		2.0
	25	18	0	1	0		0.0	0.0	20689.65	0		2.0
	25	18	0	1	0		864.0367	0.0	25564.67	0		2.0
	25	18	0	1	0		0.0	7213.2095	6465.0537	0		2.0
	29	16	0	1	0		313.4827	0.0	0.0	1		2.0
	24	17	0	1	0		6667.385	21308.42	22037.336	0		2.0
	24	17	0	1	0		8417.01	5587.5967	0.0	0		2.0
	24	17	0	1	0		0.0	0.0	24714.977	0		2.0
	24	17	0	1	0		101.881874	10326.581	13679.314	0		2.0
	24	17	0	1	0		1408.7129	16873.791	20456.17	0		2.0
	24	17	0	1	0		3569.7842	3193.9355	25564.67	0		2.0
	24	17	0	1	0		6171.6904	6953.613	0.0	0		2.0
	24	17	0	1	0		11592.981	13309.258	7806.8296	0		2.0
	24	17	0	1	0		22335.64	24883.693	25564.67	0		2.0
	24	17	0	1	0		10783.805	4907.2744	20510.846	0		2.0
	22	12	0	1	0		14177.255	12892.113	9571.235	0		2.0
	22	12	0	1	0		10113.735	9288.193	2365.8403	0		2.0
	22	12	0	1	0		18033.092	13250.178	25564.67	0		2.0
	22	12	0	1	0		20062.893	13488.29	13209.397	0		2.0
	22	12	0	1	0		7496.155	5986.839	10618.943	0		2.0
	22	12	0	1	0		23340.746	22704.871	25564.67	0		2.0
	22	12	0	1	0		11500.896	12935.081	15659.469	0		2.0
	22	12	0	1	0		11022.835	9932.71	9953.966	0		2.0
	22	12	0	1	0		12153.332	14913.387	17481.506	0		2.0
	22	12	0	1	0		15977.82	17333.902	8850.1045	0		2.0
	22	12	0	1	0		9992.261	6214.2095	19556.234	0		2.0
	22	12	0	1	0		13540.493	21766.742	25564.67	0		2.0
	22	12	0	1	0		18566.012	18023.178	9600.79	0		2.0
	22	12	0	1	0		24097.021	9109.161	1439.3057	0		2.0
	22	12	0	1	0		7294.35	13053.242	14087.167	0		2.0
	22	12	0	1	0		877.7515	0.0	0.0	0		2.0
	22	12	0	1	0		22682.432	20355.967	19834.047	0		2.0
	22	12	0	1	0		12554.981	13821.29	16528.371	0		2.0
	22	12	0	1	0		13791.279	7202.468	14263.017	0		2.0
	22	12	0	1	0		17321.877	21564.436	25564.67	0		2.0
	22	12	0	1	0		23981.426	23999.273	20759.104	0		2.0
	22	12	0	1	0		18701.201	21075.678	15971.269	0		2.0
	22	12	0	1	0		636.7617	517.4032	0.0	0		2.0
	22	12	0	1	0		21140.488	24516.678	25564.67	0		2.0
	22	12	0	1	0		13087.902	14317.21	13865.509	0		2.0
	22	12	0	1	0		9576.896	10498.451	0.0	0		2.0
